STATECENSUS,IND,State,"Industry Name ",observations,employment,members,covered
45,6880,"South Dakota","Savings institutions, including credit unions",12,499.410423333333,0,0
45,6890,"South Dakota","Non-depository credit and related activities",82,3271.20535333333,39.2888816666667,75.055675
45,6970,"South Dakota","Securities, commodities, funds, trusts, and other financial investments",36,1389.96469,0,0
45,6991,"South Dakota","Insurance carriers",18,831.205078333333,36.26496,36.26496
45,6992,"South Dakota","Agencies, brokerages, and other insurance related activities",12,482.103168333333,0,0
45,7071,"South Dakota","Lessors of real estate, and offices of real estate agents and brokers",16,636.799105,0,0
45,7072,"South Dakota","Real estate property managers, offices of real estate appraisers, and other act",6,243.254268333333,0,0
45,7080,"South Dakota","Automotive equipment rental and leasing",7,303.030266666667,0,0
45,7190,"South Dakota","Commercial, industrial, and other intangible assets rental and leasing",3,111.349565,0,0
45,7270,"South Dakota","Legal services",45,1808.30705833333,66.74589,66.74589
45,7280,"South Dakota","Accounting, tax preparation, bookkeeping and payroll services",49,1930.13087666667,0,0
45,7290,"South Dakota","Architectural, engineering, and related services",44,1834.58466833333,77.0857733333333,77.0857733333333
45,7370,"South Dakota","Specialized design services",2,76.86031,0,0
45,7380,"South Dakota","Computer systems design and related services",80,3428.12255333333,72.018635,113.102496666667
45,7390,"South Dakota","Management, scientific and technical consulting services",13,533.186456666667,0,0
45,7460,"South Dakota","Scientific research and development services",8,310.406761666667,0,0
45,7470,"South Dakota","Advertising and related services",8,312.963003333333,0,0
45,7480,"South Dakota","Veterinary services",19,822.941735,0,0
45,7490,"South Dakota","Other professional, scientific and technical services",8,314.76298,0,0
45,7570,"South Dakota","Management of companies and enterprises",6,229.23128,0,0
45,7580,"South Dakota","Employment services",21,875.729173333333,38.31693,71.39358
45,7590,"South Dakota","Business support services",51,2092.69847333333,0,0
45,7670,"South Dakota","Travel arrangements and reservation services",11,522.473588333333,0,0
45,7680,"South Dakota","Investigation and security services",16,638.247336666667,0,0
45,7690,"South Dakota","Services to buildings and dwellings (except cleaning during construction and im",34,1482.68383166667,0,0
45,7770,"South Dakota","Landscaping services",31,1335.10415833333,0,0
45,7780,"South Dakota","Other administrative and other support services",15,620.713433333333,0,0
45,7790,"South Dakota","Waste management and remediation services",33,1403.69049666667,93.27493,132.300705
45,7860,"South Dakota","Elementary and secondary schools",701,27547.2575416667,4787.367595,6896.98966
45,7870,"South Dakota","Colleges and universities, including junior colleges",197,7854.96147666667,368.016305,735.565553333333
45,7880,"South Dakota","Business, technical, and trade schools and training",7,263.394456666667,0,0
45,7890,"South Dakota","Other schools and instruction, and educational support services",29,1176.38573833333,34.24349,34.24349
45,7970,"South Dakota","Offices of physicians",75,2792.35155833333,0,0
45,7980,"South Dakota","Offices of dentists",55,2201.75879,31.4125533333333,76.3679766666667
45,7990,"South Dakota","Office of chiropractors",13,527.312661666667,0,0
45,8070,"South Dakota","Offices of optometrists",9,384.425156666667,0,0
45,8080,"South Dakota","Offices of other health practitioners",9,352.688713333333,0,0
45,8090,"South Dakota","Outpatient care centers",169,6805.01953,71.1362916666667,71.1362916666667
45,8170,"South Dakota","Home health care services",31,1251.27079,0,0
45,8180,"South Dakota","Other health care services",87,3580.51896166667,0,88.3972033333333
45,8191,"South Dakota","General medical and surgical hospitals, and specialty (except psychiatric and s",135,6162.75452166666,265.142006666667,315.850448333333
45,8192,"South Dakota","Psychiatric and substance abuse hospitals",7,322.438421666667,0,0
45,8270,"South Dakota","Nursing care facilities (skilled nursing facilities)",187,7337.95752,46.6406866666667,83.4508666666667
45,8290,"South Dakota","Residential care facilities, except skilled nursing facilities",83,3431.48777333333,0,0
45,8370,"South Dakota","Individual and family services",83,3441.79618,43.6387183333333,81.585315
45,8380,"South Dakota","Community food and housing, and emergency services",14,569.285513333334,0,0
45,8390,"South Dakota","Vocational rehabilitation services",6,232.003781666667,0,0
45,8470,"South Dakota","Child day care services",92,3923.68683166667,86.8542883333333,86.8542883333333
45,8562,"South Dakota","Spectator sports",2,115.611288333333,0,0
45,8570,"South Dakota","Museums, art galleries, historical sites, and similar institutions",22,923.332651666667,46.3425983333333,89.5226283333333
45,8580,"South Dakota","Bowling centers",3,129.890923333333,0,0
45,8590,"South Dakota","Other amusement, gambling, and recreation industries",127,5206.154895,0,0
45,8660,"South Dakota","Traveler accommodation",91,3833.711325,36.9167516666667,36.9167516666667
45,8670,"South Dakota","Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",6,229.309795,0,0
45,8680,"South Dakota","Restaurants and other food services",477,20661.12057,115.305126666667,161.36178
45,8690,"South Dakota","Drinking places, alcoholic beverages",19,899.141355,0,0
45,8770,"South Dakota","Automotive repair and maintenance",74,3034.52996166667,0,0
45,8780,"South Dakota","Car washes",7,288.455878333333,0,0
45,8790,"South Dakota","Electronic and precision equipment repair and maintenance",7,267.393691666667,0,0
45,8870,"South Dakota","Commercial and industrial machinery and equipment repair and maintenance",27,1183.37359666667,120.82284,161.374933333333
45,8891,"South Dakota","Personal and household goods repair and maintenance",1,40.89997,0,0
45,8970,"South Dakota","Barber shops",1,48.7174083333333,0,0
45,8980,"South Dakota","Beauty salons",28,1121.68188666667,0,67.482465
45,8990,"South Dakota","Nail salons and other personal care services",13,596.289783333333,0,0
45,9070,"South Dakota","Dry cleaning and laundry services",7,380.779645,0,0
45,9080,"South Dakota","Funeral homes, and cemeteries and crematories",9,364.96315,0,0
45,9090,"South Dakota","Other personal services",13,535.160841666667,37.121065,37.121065
45,9160,"South Dakota","Religious organizations",103,3916.02605,43.018615,43.018615
45,9170,"South Dakota","Civic, social, advocacy organizations, and grantmaking and giving services",71,2909.21038,32.5679266666667,32.5679266666667
45,9180,"South Dakota","Labor unions",3,105.763081666667,105.763081666667,105.763081666667
45,9190,"South Dakota","Business, professional, political, and similar organizations",3,126.472148333333,40.3684766666667,40.3684766666667
45,9290,"South Dakota","Private households",26,1043.26301166667,0,53.20546
45,9370,"South Dakota","Executive offices and legislative bodies",89,3840.88458666667,524.539065,597.715893333333
45,9380,"South Dakota","Public finance activities",23,881.448498333334,0,0
45,9390,"South Dakota","Other general government and support",4,157.965316666667,0,0
45,9470,"South Dakota","Justice, public order, and safety activities",169,6939.45731166666,1672.18055666667,1781.72843333333
45,9480,"South Dakota","Administration of human resource programs",74,3030.65612166667,374.708486666667,480.828768333333
45,9490,"South Dakota","Administration of environmental quality and housing programs",37,1480.34719166667,209.665085,209.665085
45,9570,"South Dakota","Administration of economic programs and space research",36,1463.54008,156.980783333333,195.975723333333
45,9590,"South Dakota","National security and international affairs",35,1338.27195666667,435.233573333333,541.423958333333
46,170,Nebraska,"Crop production",119,9422.18309500001,177.99678,177.99678
46,180,Nebraska,"Animal production",122,10034.4355383333,188.969368333333,188.969368333333
46,190,Nebraska,"Forestry except logging",2,139.66547,0,0
46,280,Nebraska,"Fishing, hunting, and trapping",2,153.82549,0,0
46,290,Nebraska,"Support activities for agriculture and forestry",11,886.99069,0,0
46,370,Nebraska,"Oil and gas extraction",4,370.887941666667,0,0
46,470,Nebraska,"Nonmetallic mineral mining and quarrying",7,484.058896666667,191.099806666667,191.099806666667
46,490,Nebraska,"Support activities for mining",9,720.77966,0,0
46,570,Nebraska,"Electric power generation, transmission and distribution",61,4940.44752833333,1588.19565833333,1689.27649833333
46,580,Nebraska,"Natural gas distribution",10,854.103336666667,179.610725,179.610725
46,590,Nebraska,"Electric and gas, and other combinations",8,682.258298333333,92.7378983333333,92.7378983333333
46,670,Nebraska,"Water, steam, air conditioning, and irrigation systems",18,1435.992675,148.066213333333,148.066213333333
46,770,Nebraska,CONSTRUCTION,684,58626.443715,6343.00295833333,6634.233735
46,1070,Nebraska,"Animal food, grain, and oilseed milling",67,5464.478525,1143.32100166667,1143.32100166667
46,1090,Nebraska,"Fruit and vegetable preserving and specialty food manufacturing",16,1388.04756666667,114.592936666667,114.592936666667
46,1170,Nebraska,"Dairy product manufacturing",12,953.201103333333,143.401946666667,143.401946666667
46,1180,Nebraska,"Animal slaughtering and processing",321,27893.9468366667,5574.33565166667,5998.39887666666
46,1190,Nebraska,"Retail bakeries",19,1612.19173166667,218.430001666667,218.430001666667
46,1270,Nebraska,"Bakeries and tortilla manufacturing, except retail",17,1545.93845833333,141.518838333333,141.518838333333
46,1280,Nebraska,"Seafood and other miscellaneous foods, n.e.c.",26,2160.77473166667,87.4828133333333,87.4828133333333
46,1290,Nebraska,"Not specified food industries",8,765.618773333333,72.8103,72.8103
46,1370,Nebraska,"Beverage manufacturing",12,1072.138185,93.3548483333333,93.3548483333333
46,1390,Nebraska,"Tobacco manufacturing",1,106.853143333333,0,0
46,1480,Nebraska,"Fabric mills, except knitting mills",4,312.089578333333,0,0
46,1590,Nebraska,"Textile product mills, except carpet and rug",6,530.32455,0,0
46,1770,Nebraska,"Footwear manufacturing",1,84.446125,0,0
46,1870,Nebraska,"Pulp, paper, and paperboard mills",4,328.071895,98.9821633333333,98.9821633333333
46,1880,Nebraska,"Paperboard containers and boxes",6,524.346476666667,68.2808033333333,68.2808033333333
46,1890,Nebraska,"Miscellaneous paper and pulp products",4,298.754395,0,0
46,1990,Nebraska,"Printing and related support activities",38,2880.04320333333,78.9553666666667,78.9553666666667
46,2070,Nebraska,"Petroleum refining",5,352.263545,0,0
46,2090,Nebraska,"Miscellaneous petroleum and coal products",2,154.125028333333,0,0
46,2170,Nebraska,"Resin, synthetic rubber and fibers, and filaments manufacturing",14,1172.2109,100.211516666667,100.211516666667
46,2180,Nebraska,"Agricultural chemical manufacturing",4,343.650538333333,0,0
46,2190,Nebraska,"Pharmaceutical and medicine manufacturing",40,3165.73782833333,0,0
46,2270,Nebraska,"Paint, coating, and adhesives manufacturing",1,65.066195,0,0
46,2280,Nebraska,"Soap, cleaning compound, and cosmetic manufacturing",11,890.760586666667,0,0
46,2290,Nebraska,"Industrial and miscellaneous chemicals",27,2147.34044166667,0,0
46,2370,Nebraska,"Plastics product manufacturing",20,1600.74712833333,0,0
46,2390,Nebraska,"Rubber product, except tire, manufacturing",18,1483.72365333333,0,0
46,2480,Nebraska,"Structural clay product manufacturing",2,199.06939,0,0
46,2490,Nebraska,"Glass and glass product manufacturing",2,173.1825,0,0
46,2570,Nebraska,"Cement, concrete, lime, and gypsum product manufacturing",10,814.395253333333,0,0
46,2670,Nebraska,"Iron and steel mills and steel product manufacturing",46,3671.69008166667,103.439013333333,209.434446666667
46,2680,Nebraska,"Aluminum production and processing",4,336.061473333333,0,0
46,2770,Nebraska,Foundries,4,374.619575,0,0
46,2780,Nebraska,"Metal forgings and stampings",4,328.536521666667,0,0
46,2870,Nebraska,"Structural metals, and boiler, tank, and shipping container manufacturing",40,3261.90338333333,163.862391666667,163.862391666667
46,2880,Nebraska,"Machine shops; turned product; screw, nut, and bolt manufacturing",8,642.044688333333,0,0
46,2890,Nebraska,"Coating, engraving, heat treating and allied activities",5,424.156396666667,0,0
46,2970,Nebraska,Ordnance,10,841.171675,0,0
46,2980,Nebraska,"Miscellaneous fabricated metal products manufacturing",20,1527.73783333333,0,0
46,2990,Nebraska,"Not specified metal industries",1,80.2579833333333,0,0
46,3070,Nebraska,"Agricultural implement manufacturing",36,3103.53178333333,0,0
46,3080,Nebraska,"Construction, and mining and oil and gas field machinery manufacturing",20,1582.31024,0,0
46,3095,Nebraska,"Commercial and service industry machinery manufacturing",3,241.91437,0,0
46,3170,Nebraska,"Metalworking machinery manufacturing",3,223.572585,0,0
46,3180,Nebraska,"Engines, turbines, and power transmission equipment manufacturing",4,307.513453333333,0,0
46,3291,Nebraska,"Machinery manufacturing, n.e.c. or not specified",6,479.710798333333,0,0
46,3365,Nebraska,"Computer and peripheral equipment manufacturing",5,418.526545,0,0
46,3370,Nebraska,"Communications, and audio and video equipment manufacturing",13,954.187888333333,0,69.4793283333333
46,3380,Nebraska,"Navigational, measuring, electromedical, and control instruments manufacturing",9,688.439033333333,0,0
46,3390,Nebraska,"Electronic component and product manufacturing, n.e.c.",25,1910.77831,66.6918466666667,66.6918466666667
46,3470,Nebraska,"Household appliance manufacturing",4,361.919053333333,94.6938266666667,94.6938266666667
46,3490,Nebraska,"Electrical lighting and electrical equipment manufacturing, and other electrica",18,1570.98229,174.668611666667,174.668611666667
46,3570,Nebraska,"Motor vehicles and motor vehicle equipment manufacturing",63,5176.65577,82.9460783333333,82.9460783333333
46,3580,Nebraska,"Aircraft and parts manufacturing",5,506.017843333333,0,0
46,3670,Nebraska,"Railroad rolling stock manufacturing",4,413.57302,88.68366,88.68366
46,3690,Nebraska,"Other transportation equipment manufacturing",11,911.453011666667,0,0
46,3770,Nebraska,"Sawmills and wood preservation",5,465.494746666667,0,0
46,3780,Nebraska,"Veneer, plywood, and engineered wood products",3,251.784473333333,0,0
46,3790,Nebraska,"Prefabricated wood buildings and mobile homes",10,830.726018333333,0,0
46,3875,Nebraska,"Miscellaneous wood products",6,469.458005,0,0
46,3895,Nebraska,"Furniture and related product manufacturing",22,1850.51527666667,160.065323333333,160.065323333333
46,3960,Nebraska,"Medical equipment and supplies manufacturing",71,5743.36659833333,73.19066,73.19066
46,3970,Nebraska,"Sporting and athletic goods, and doll, toy and game manufacturing",1,95.0906333333333,0,0
46,3980,Nebraska,"Miscellaneous manufacturing, n.e.c.",22,1892.79509666667,99.45968,99.45968
46,3990,Nebraska,"Not specified manufacturing industries",6,509.52166,0,0
46,4070,Nebraska,"Motor vehicles, parts and supplies, merchant wholesalers",6,511.83062,0,0
46,4080,Nebraska,"Furniture and home furnishing, merchant wholesalers",1,85.160265,0,0
46,4090,Nebraska,"Lumber and other construction materials, merchant wholesalers",12,945.645198333333,0,0
46,4170,Nebraska,"Professional and commercial equipment and supplies, merchant wholesalers",11,918.436026666667,0,0
46,4180,Nebraska,"Metals and minerals, except petroleum, merchant wholesalers",4,291.352388333333,0,0
46,4195,Nebraska,"Electrical and electronic goods, merchant wholesalers",14,1140.77331,0,0
46,4265,Nebraska,"Hardware, plumbing and heating equipment, and supplies, merchant wholesalers",11,864.891753333334,0,0
46,4270,Nebraska,"Machinery, equipment, and supplies, merchant wholesalers",40,3260.86592666667,73.33043,73.33043
46,4280,Nebraska,"Recyclable material, merchant wholesalers",1,80.0635983333333,0,0
46,4290,Nebraska,"Miscellaneous durable goods, merchant wholesalers",4,352.928521666667,0,0
46,4370,Nebraska,"Paper and paper products, merchant wholesalers",1,100.709863333333,0,0
46,4380,Nebraska,"Drugs, sundries, and chemical and allied products, merchant wholesalers",7,515.814811666667,80.38898,80.38898
46,4390,Nebraska,"Apparel, piece goods, and notions, merchant wholesalers",2,190.948345,0,0
46,4470,Nebraska,"Groceries and related products, merchant wholesalers",51,4572.33177,571.984988333333,571.984988333333
46,4480,Nebraska,"Farm product raw materials, merchant wholesalers",40,3177.216905,90.284665,90.284665
46,4490,Nebraska,"Petroleum and petroleum products, merchant wholesalers",7,575.224546666667,74.6941666666667,74.6941666666667
46,4560,Nebraska,"Alcoholic beverages, merchant wholesalers",8,701.716675,0,0
46,4570,Nebraska,"Farm supplies, merchant wholesalers",20,1500.15711166667,72.1617816666667,72.1617816666667
46,4580,Nebraska,"Miscellaneous nondurable goods, merchant wholesalers",16,1290.59756333333,0,0
46,4585,Nebraska,"Wholesale electronics markets, agents and brokers",2,179.869975,0,0
46,4590,Nebraska,"Not specified wholesale trade",1,73.24132,0,0
46,4670,Nebraska,"Automobile dealers",119,9712.39751166666,0,0
46,4680,Nebraska,"Other motor vehicle dealers",11,964.647603333333,0,0
46,4690,Nebraska,"Auto parts, accessories, and tire stores",33,2780.72403833333,0,0
46,4770,Nebraska,"Furniture and home furnishings stores",39,3382.56302666667,0,0
46,4780,Nebraska,"Household appliance stores",4,334.685091666667,0,0
46,4795,Nebraska,"Electronics stores",38,3104.30069166667,0,0
46,4870,Nebraska,"Building material and supplies dealers",77,6354.37914166667,0,0
46,4880,Nebraska,"Hardware stores",21,1547.74434833333,0,0
46,4890,Nebraska,"Lawn and garden equipment and supplies stores",65,5083.49935166667,146.425121666667,146.425121666667
46,4971,Nebraska,"Supermarkets and other grocery (except convenience) stores",31,2978.95528166667,0,0
46,4972,Nebraska,"Convenience Stores",9,853.457036666667,0,0
46,4980,Nebraska,"Specialty food stores",17,1385.69019,100.485825,100.485825
46,4990,Nebraska,"Beer, wine, and liquor stores",2,152.257736666667,0,0
46,5070,Nebraska,"Pharmacies and drug stores",65,5580.643195,139.314696666667,139.314696666667
46,5080,Nebraska,"Health and personal care, except drug, stores",24,2039.28485166667,0,0
46,5090,Nebraska,"Gasoline stations",52,4268.51987166667,0,0
46,5170,Nebraska,"Clothing stores",51,4328.95687333333,0,0
46,5180,Nebraska,"Shoe stores",11,937.310451666667,0,0
46,5190,Nebraska,"Jewelry, luggage, and leather goods stores",5,443.424626666667,0,0
46,5275,Nebraska,"Sporting goods, camera, and hobby and toy stores",95,7477.559135,0,0
46,5370,Nebraska,"Book stores and news dealers",7,653.478205,0,0
46,5381,Nebraska,"Department stores",4,346.078341666667,0,0
46,5391,Nebraska,"General merchandise stores, including warehouse clubs and supercenters",41,3496.963775,0,0
46,5470,Nebraska,Florists,6,422.36591,0,0
46,5480,Nebraska,"Office supplies and stationery stores",11,872.778121666667,0,0
46,5490,Nebraska,"Used merchandise stores",17,1382.37220333333,0,0
46,5570,Nebraska,"Gift, novelty, and souvenir shops",12,957.538018333333,0,0
46,5580,Nebraska,"Miscellaneous retail stores",14,1110.80352333333,0,0
46,5593,Nebraska,"Electronic shopping and mail-order houses",6,534.80637,68.876915,68.876915
46,5670,Nebraska,"Vending machine operators",5,398.07849,177.984875,177.984875
46,5680,Nebraska,"Fuel dealers",7,585.206688333333,0,0
46,5690,Nebraska,"Other direct selling establishments",12,1012.23423,0,0
46,5790,Nebraska,"Not specified retail trade",9,642.362451666667,0,0
46,6070,Nebraska,"Air transportation",24,2091.16241833333,335.917225,335.917225
46,6080,Nebraska,"Rail transportation",84,6895.21216666667,3170.12855666667,3170.12855666667
46,6170,Nebraska,"Truck transportation",156,13279.4892966667,469.515878333333,469.515878333333
46,6180,Nebraska,"Bus service and urban transit",19,1662.36866,441.657716666667,441.657716666667
46,6190,Nebraska,"Taxi and limousine service",11,888.731545,65.62214,65.62214
46,6270,Nebraska,"Pipeline transportation",2,166.28767,0,0
46,6290,Nebraska,"Services incidental to transportation",35,2765.34110333333,149.238886666667,214.678945
46,6370,Nebraska,"Postal Service",53,4497.86508166667,3652.20931,3892.636825
46,6380,Nebraska,"Couriers and messengers",37,3202.10984166667,630.820643333333,711.331636666667
46,6390,Nebraska,"Warehousing and storage",37,3087.99748166667,175.819118333333,175.819118333333
46,6470,Nebraska,"Newspaper publishers",19,1435.37606,0,0
46,6480,Nebraska,"Periodical, book, and directory publishers",10,811.159375,0,0
46,6490,Nebraska,"Software publishers",9,809.923448333333,78.8745516666667,78.8745516666667
46,6570,Nebraska,"Motion pictures and video industries",9,894.516446666666,0,0
46,6670,Nebraska,"Broadcasting (except internet)",36,2873.91119666667,0,0
46,6672,Nebraska,"Internet publishing and broadcasting and web search portals",11,967.593243333333,251.32245,251.32245
46,6680,Nebraska,"Wired telecommunications carriers",23,1784.15257833333,272.658095,272.658095
46,6690,Nebraska,"Telecommunications, except wired telecommunications carriers",25,2173.32601333333,260.707833333333,338.996563333333
46,6695,Nebraska,"Data processing, hosting, and related services",25,1893.36906166667,0,0
46,6770,Nebraska,"Libraries and archives",17,1279.04880166667,0,0
46,6870,Nebraska,"Banking and related activities",200,15946.322825,242.828006666667,242.828006666667
46,6880,Nebraska,"Savings institutions, including credit unions",25,2227.90768833333,0,0
46,6890,Nebraska,"Non-depository credit and related activities",113,9221.19438166667,0,0
46,6970,Nebraska,"Securities, commodities, funds, trusts, and other financial investments",110,9051.85276833334,0,0
46,6991,Nebraska,"Insurance carriers",33,2874.59588166667,0,0
46,6992,Nebraska,"Agencies, brokerages, and other insurance related activities",25,2236.98407666667,196.929431666667,196.929431666667
46,7071,Nebraska,"Lessors of real estate, and offices of real estate agents and brokers",12,1124.08337333333,0,0
46,7072,Nebraska,"Real estate property managers, offices of real estate appraisers, and other act",6,507.257615,0,0
46,7080,Nebraska,"Automotive equipment rental and leasing",8,693.17767,0,0
46,7190,Nebraska,"Commercial, industrial, and other intangible assets rental and leasing",5,384.591126666667,0,0
46,7270,Nebraska,"Legal services",70,5525.10942666667,233.64781,233.64781
46,7280,Nebraska,"Accounting, tax preparation, bookkeeping and payroll services",63,5239.51412333333,0,0
46,7290,Nebraska,"Architectural, engineering, and related services",83,6661.53548,159.19479,159.19479
46,7370,Nebraska,"Specialized design services",12,951.219378333333,0,0
46,7380,Nebraska,"Computer systems design and related services",143,11702.70209,152.219576666667,152.219576666667
46,7390,Nebraska,"Management, scientific and technical consulting services",61,5079.33325333334,0,0
46,7460,Nebraska,"Scientific research and development services",28,2393.74267833333,60.8739966666667,60.8739966666667
46,7470,Nebraska,"Advertising and related services",27,2312.77254666667,0,0
46,7480,Nebraska,"Veterinary services",32,2678.65685833333,0,0
46,7490,Nebraska,"Other professional, scientific and technical services",26,2204.52058,105.80518,105.80518
46,7570,Nebraska,"Management of companies and enterprises",13,1024.93822166667,0,0
46,7580,Nebraska,"Employment services",76,6411.01651666667,77.66829,77.66829
46,7590,Nebraska,"Business support services",55,4874.118795,0,0
46,7670,Nebraska,"Travel arrangements and reservation services",9,743.547255,0,0
46,7680,Nebraska,"Investigation and security services",39,3374.717325,146.949153333333,146.949153333333
46,7690,Nebraska,"Services to buildings and dwellings (except cleaning during construction and im",54,4924.75451833333,93.5648016666667,262.316051666667
46,7770,Nebraska,"Landscaping services",49,4442.75407833333,0,68.3408416666667
46,7780,Nebraska,"Other administrative and other support services",16,1357.27291,0,0
46,7790,Nebraska,"Waste management and remediation services",40,3032.42426666667,0,88.39344
46,7860,Nebraska,"Elementary and secondary schools",789,62609.1806966667,21096.07328,24859.3249183333
46,7870,Nebraska,"Colleges and universities, including junior colleges",303,24447.7355833333,2434.54866,3008.00035166667
46,7890,Nebraska,"Other schools and instruction, and educational support services",33,2744.69155166667,153.205221666667,330.23611
46,7970,Nebraska,"Offices of physicians",78,6290.99795,0,0
46,7980,Nebraska,"Offices of dentists",45,3789.93259833333,84.9412233333333,229.298488333333
46,7990,Nebraska,"Office of chiropractors",12,1000.09298,0,0
46,8070,Nebraska,"Offices of optometrists",11,900.179818333333,179.185061666667,179.185061666667
46,8080,Nebraska,"Offices of other health practitioners",6,436.132343333333,0,0
46,8090,Nebraska,"Outpatient care centers",162,13181.5098016667,404.094631666667,404.094631666667
46,8170,Nebraska,"Home health care services",64,5162.15964666667,81.86337,164.7759
46,8180,Nebraska,"Other health care services",80,6567.10065333333,281.65888,364.609418333333
46,8191,Nebraska,"General medical and surgical hospitals, and specialty (except psychiatric and s",112,9670.563925,170.100033333333,243.956346666667
46,8270,Nebraska,"Nursing care facilities (skilled nursing facilities)",164,13194.0887183333,213.539178333333,527.256421666667
46,8290,Nebraska,"Residential care facilities, except skilled nursing facilities",91,7320.26060833333,149.336033333333,224.349431666667
46,8370,Nebraska,"Individual and family services",103,8352.89891166666,241.128128333333,241.128128333333
46,8380,Nebraska,"Community food and housing, and emergency services",6,533.720615,0,0
46,8390,Nebraska,"Vocational rehabilitation services",11,870.394871666667,0,84.7960666666667
46,8470,Nebraska,"Child day care services",110,9752.10664666667,74.83159,74.83159
46,8563,Nebraska,"Promoters of performing arts, sports, and similar events, agents and managers f",2,192.984795,0,0
46,8570,Nebraska,"Museums, art galleries, historical sites, and similar institutions",24,1983.702745,0,0
46,8580,Nebraska,"Bowling centers",9,746.737513333333,0,0
46,8590,Nebraska,"Other amusement, gambling, and recreation industries",110,9372.965695,0,0
46,8660,Nebraska,"Traveler accommodation",63,5255.26253666667,0,0
46,8670,Nebraska,"Recreational vehicle parks and camps, and rooming and boarding houses, dormitor",2,135.943661666667,0,0
46,8680,Nebraska,"Restaurants and other food services",567,48853.9001383333,0,104.114391666667
46,8690,Nebraska,"Drinking places, alcoholic beverages",31,2577.90919833333,0,0
46,8770,Nebraska,"Automotive repair and maintenance",87,7195.87294666667,83.30063,236.728978333333
46,8780,Nebraska,"Car washes",8,774.407443333333,0,0
46,8790,Nebraska,"Electronic and precision equipment repair and maintenance",1,82.2404733333333,0,0
46,8870,Nebraska,"Commercial and industrial machinery and equipment repair and maintenance",20,1560.312215,71.1071566666667,71.1071566666667
46,8891,Nebraska,"Personal and household goods repair and maintenance",2,172.490996666667,71.6063566666667,71.6063566666667
46,8980,Nebraska,"Beauty salons",35,2949.77797833333,87.5811783333333,87.5811783333333
46,8990,Nebraska,"Nail salons and other personal care services",18,1611.211705,0,0
46,9070,Nebraska,"Dry cleaning and laundry services",19,1861.79445166667,0,0
46,9080,Nebraska,"Funeral homes, and cemeteries and crematories",11,807.757816666667,0,0
46,9090,Nebraska,"Other personal services",22,1799.56606333333,0,0
46,9160,Nebraska,"Religious organizations",108,8544.82548833333,344.623943333333,427.875095
46,9170,Nebraska,"Civic, social, advocacy organizations, and grantmaking and giving services",52,4393.32337166667,0,0
46,9190,Nebraska,"Business, professional, political, and similar organizations",13,987.939518333333,92.2502233333333,92.2502233333333
46,9290,Nebraska,"Private households",48,4082.852175,0,0
46,9370,Nebraska,"Executive offices and legislative bodies",97,7310.196285,873.620866666666,1113.798365
46,9380,Nebraska,"Public finance activities",24,1808.73539333333,387.15466,567.566156666667
46,9390,Nebraska,"Other general government and support",4,275.420686666667,0,0
46,9470,Nebraska,"Justice, public order, and safety activities",170,13856.7079833333,5493.92644166667,5883.68192666667
46,9480,Nebraska,"Administration of human resource programs",90,7217.50278166667,1945.80136333333,2519.23221666667
46,9490,Nebraska,"Administration of environmental quality and housing programs",17,1327.96536,453.121468333333,549.789158333333
46,9570,Nebraska,"Administration of economic programs and space research",50,3967.10057166667,1022.98797333333,1116.97571333333
46,9590,Nebraska,"National security and international affairs",68,5502.29538833333,991.993098333333,1313.32675833333
47,170,Kansas,"Crop production",59,7353.09273,0,0
47,180,Kansas,"Animal production",55,7004.45606,0,154.04639
47,280,Kansas,"Fishing, hunting, and trapping",1,123.691045,0,0
47,290,Kansas,"Support activities for agriculture and forestry",5,553.175551666667,0,0
47,370,Kansas,"Oil and gas extraction",12,1416.813405,0,0
47,380,Kansas,"Coal mining",2,226.108923333333,121.942963333333,121.942963333333
47,390,Kansas,"Metal ore mining",1,102.61688,0,0
47,470,Kansas,"Nonmetallic mineral mining and quarrying",14,1670.46294666667,418.103591666667,418.103591666667
47,490,Kansas,"Support activities for mining",50,6153.00236833333,328.13564,328.13564
47,570,Kansas,"Electric power generation, transmission and distribution",45,5663.4069,1659.73113166667,1757.75688666667
47,580,Kansas,"Natural gas distribution",16,1911.10663,107.16064,221.121873333333
47,590,Kansas,"Electric and gas, and other combinations",3,354.592715,0,0
47,670,Kansas,"Water, steam, air conditioning, and irrigation systems",19,2169.90245166667,104.03517,104.03517
47,680,Kansas,"Sewage treatment facilities",9,1134.35083833333,0,0
47,690,Kansas,"Not specified utilities",3,345.802128333333,0,0
47,770,Kansas,CONSTRUCTION,584,74970.7727083334,8057.38793666667,8409.63417166667
47,1070,Kansas,"Animal food, grain, and oilseed milling",44,5394.531525,299.284665,299.284665
47,1080,Kansas,"Sugar and confectionery products",21,3039.38956666667,218.671661666667,218.671661666667
47,1090,Kansas,"Fruit and vegetable preserving and specialty food manufacturing",17,2289.18487666667,369.998406666667,369.998406666667
47,1170,Kansas,"Dairy product manufacturing",5,573.432086666667,96.6631416666667,96.6631416666667
47,1180,Kansas,"Animal slaughtering and processing",222,28122.9124566667,7844.30020833333,12341.2400466667
47,1190,Kansas,"Retail bakeries",16,1881.53261,0,0
47,1270,Kansas,"Bakeries and tortilla manufacturing, except retail",5,646.86194,0,131.182603333333
